data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/grad_norm,data.critic/lr,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.critic/values/max,data.critic/values/mean,data.critic/values/min,data.critic/vf_clipfrac,data.critic/vf_explained_var,data.critic/vf_loss,data.critic/vpred_mean,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/mfu/critic,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_per_token_ms/update_critic,data.timing_per_token_ms/values,data.timing_s/adv,data.timing_s/gen,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.timing_s/update_critic,data.timing_s/values,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.3148908019065857,2.7890625,1e-06,0.0009120583563344553,0.0,-0.0013959455391159281,0.0007581241820844298,4.042685508728027,1.6326108465136713e-08,-3.641814708709717,66.09375,1e-05,1.0,0.17868128418922424,0.0,1.0,0.21875,0.0,1.0,0.21875,0.0,7.84375,-0.255859375,-9.3125,0.3775827456265688,-34.208133697509766,0.28273785789497197,-0.09037262410856783,11079,11079,11370,11079.0,10788,582,operation,training,1770914858.0709543,40.709232330322266,46.35627460479736,58.16015625,0.064155107884101,0.06733246113965322,358.70164888619934,30.886392728891224,22158,0.0,160.0,112.5625,86.0,0.0,0.578125,256.0,233.65625,128.0,0.578125,256.0,233.65625,128.0,0.0009569341976033166,0.3207982051619353,0.5175005981648363,0.4929885875895352,0.1042317858599486,0.02120374795049429,4.79721635999158,2.206605911254883,2.212728500366211,2.2004830837249756,0.5,1.3380238357931376,0.013438480906188488,0.00017062993720173836,30.886392728891224,4.5250169932842255e-05,33.59518233919516,11.466778254136443,10.92364112380892,2.3095679110847414,0,1,0.2767247915087187,1
0.2841508984565735,4.8984375,1e-06,0.0007855904113966972,0.0,-0.0011299141769995913,-0.00029045011376638286,4.496544361114502,-1.9995168187847412e-08,-4.274065017700195,52.1875,1e-05,1.0,0.3427848815917969,0.0,1.0,0.375,0.0,1.0,0.375,0.0,6.375,-0.028564453125,-7.46875,0.17853678710525855,-10.057845115661621,0.14274646865669638,0.27809424404676975,11040,11040,11273,11040.0,10807,466,operation,training,1770914889.477184,40.7496452331543,47.24965572357178,58.16015625,0.06202985443031099,0.0679462372902141,351.5666589915804,31.40229517687112,22080,0.0,170.0,110.25,74.0,0.0,0.5625,256.0,234.75,109.0,0.5625,256.0,234.75,109.0,0.0008928045618644767,0.34516291952338884,0.5351693196934175,0.4884877296137637,0.1047725947421935,0.019713124725967646,5.185727702919394,2.1236586570739746,2.124471426010132,2.1228456497192383,0.5,1.2587551898323,0.011341098695993423,3.432994708418846e-05,31.40229517687112,4.184013232588768e-05,32.75883233174682,11.81653857883066,10.785809069871902,2.3133788919076324,0,2,0.2759666413949962,2
0.3292960524559021,2.8515625,1e-06,0.001916274988616351,0.0,-0.0032078818821901223,-0.00012046127326925671,5.803252696990967,-1.9551562147057666e-08,-3.9646029472351074,40.6875,1e-05,1.0,0.3003580570220947,0.0,1.0,0.359375,0.0,1.0,0.359375,0.0,5.15625,0.421875,-7.25,0.13631122367223725,-6.675670146942139,0.08857565629296005,0.22631731089495588,10270,10269,10674,10269.5,9865,809,operation,training,1770914920.65863,40.769351959228516,47.24965572357178,58.162109375,0.058094702864142964,0.06353643843045355,329.38458936738505,31.17783992178738,20539,0.0,141.0,98.375,81.0,0.0,0.515625,256.0,222.546875,106.0,0.515625,256.0,222.546875,106.0,0.0008860740548906532,0.36075016063742193,0.5708618088513779,0.5218630208010767,0.11196658784740623,0.018199075013399124,5.138164537958801,2.0936086177825928,2.1115715503692627,2.075645685195923,0.5,1.256754316855222,0.011056669987738132,3.460003063082695e-05,31.17783992178738,4.2430125176906586e-05,32.85562235675752,11.724930691998452,10.718544584233314,2.2996817477978766,0,3,0.2721758908263836,3
0.3433690071105957,2.7421875,1e-06,0.0012449849818949588,8.223684562835842e-05,-0.0013737945118919015,-0.00010920325257757213,4.4293107986450195,5.080504905663474e-10,-4.935779094696045,41.3125,1e-05,1.0,0.2688952386379242,0.0,1.0,0.296875,0.0,1.0,0.296875,0.0,5.28125,0.271484375,-4.5625,0.022207744070328772,-4.817258834838867,0.0668990533449687,0.3511625576065853,11013,11012,11090,11012.5,10935,155,operation,training,1770914951.854267,40.782588958740234,47.24965572357178,58.162109375,0.0619213323900462,0.0681000989117436,353.0519979586786,31.19228913495317,22025,0.0,184.0,109.5,77.0,0.0,0.59375,256.0,234.640625,96.0,0.59375,256.0,234.640625,96.0,0.0008056837130891885,0.33483791856615275,0.5360968644169416,0.48742809435447826,0.1053378317467065,0.017745183780789375,5.028261023107916,2.10784912109375,2.1123697757720947,2.103328227996826,0.5,1.2617356088012457,0.010997938923537731,3.42600978910923e-05,31.19228913495317,4.1239894926548004e-05,32.928192432038486,11.807533438783139,10.735603778157383,2.3200657442212105,0,4,0.27065959059893857,4
0.2879576086997986,2.69140625,1e-06,0.000848319978103973,0.0,-0.004821374990569893,0.00013319594154381775,4.743233680725098,-4.5912367241385255e-09,-3.9781434535980225,37.140625,1e-05,1.0,0.2903519570827484,0.0,1.0,0.328125,0.0,1.0,0.328125,0.0,4.0,0.279296875,-3.515625,0.020808923261938617,-3.3752670288085938,0.056509340269258246,0.41301092715002596,10868,10867,10920,10867.5,10815,105,operation,training,1770914983.3238828,40.790348052978516,47.24965572357178,58.162109375,0.06073953945083737,0.06684140245667475,345.36976361207144,31.466275120154023,21735,0.0,140.0,99.4375,76.0,0.0,0.625,256.0,240.171875,107.0,0.625,256.0,240.171875,107.0,0.0008049019731706331,0.3365851081927138,0.5463545213873178,0.49639813441715486,0.10654842960925685,0.01749454438686371,5.173649698030204,2.1090855598449707,2.1157383918762207,2.1024324893951416,0.5,1.273434107657522,0.011558849830180407,3.367103636264801e-05,31.466275120154023,5.800975486636162e-05,32.87757904501632,11.875015522353351,10.789213451556861,2.315830117557198,0,5,0.26459438968915844,5
0.27433839440345764,3.3828125,1e-06,0.0010577169014140964,0.0,-0.005086585253593512,-0.00010507359706934949,4.930378437042236,1.316302888909604e-08,-3.608963966369629,39.15625,1e-05,1.0,0.3648173213005066,0.0,1.0,0.40625,0.0,1.0,0.40625,0.0,2.953125,0.419921875,-3.71875,0.006793400221795309,-1.7841846942901611,0.0397374622116331,0.36758312289748574,10568,10568,10623,10568.0,10513,110,operation,training,1770915014.5344994,40.80031204223633,47.24965572357178,58.162109375,0.05997490655408798,0.06506524743624129,338.6386303900592,31.207307884003967,21136,0.0,170.0,99.3125,76.0,0.0,0.484375,256.0,230.9375,140.0,0.484375,256.0,230.9375,140.0,0.0008408523372315958,0.34720455000179545,0.5531347939077649,0.5097986577862322,0.10924796787701141,0.01777225499972701,5.131683249026537,2.0999956130981445,2.108900547027588,2.091090440750122,0.5,1.2605409570969641,0.010995858814567327,3.767991438508034e-05,31.207307884003967,4.5110005885362625e-05,32.70693485997617,11.69105700403452,10.775104430969805,2.309065049048513,0,6,0.27065959059893857,6
0.3104335367679596,2.724609375,1e-06,0.0008942881104303524,0.0,-0.0044110437484050635,4.0537671566198696e-05,4.802970886230469,-1.1265399280091515e-08,-3.557856798171997,44.46875,1e-05,1.0,0.23998641967773438,0.0,1.0,0.265625,0.0,1.0,0.265625,0.0,3.125,0.2109375,-2.984375,0.0,-2.458263874053955,0.03965975544997491,0.2045881530502811,10695,10695,11266,10695.0,10124,1142,operation,training,1770915046.0101583,40.80756759643555,47.24965572357178,58.162109375,0.06020064252638843,0.0660190078117957,339.8247459766881,31.472104744054377,21390,0.0,183.0,104.0625,79.0,0.0,0.53125,256.0,230.15625,108.0,0.53125,256.0,230.15625,108.0,0.0008427360987220205,0.3601104538579195,0.5512341624452389,0.5026007397035019,0.1084561546147218,0.01802612515166402,5.304426985327154,2.094130516052246,2.114537239074707,2.073723554611206,0.5,1.2660898799076676,0.011329899076372385,3.6850105971097946e-05,31.472104744054377,4.401989281177521e-05,32.78116983221844,11.79089873470366,10.750629822257906,2.3198771472088993,0,7,0.28203184230477635,7
0.31531232595443726,2.8828125,1e-06,0.0012245341858942993,0.0,-0.005957089706498664,3.937927863262303e-05,5.064334869384766,6.284385989374641e-08,-3.98656964302063,31.40625,1e-05,1.0,0.2757941782474518,0.0,1.0,0.3125,0.0,1.0,0.3125,0.0,2.421875,-0.07568359375,-2.875,0.0223753836544347,-1.423086166381836,0.03516904004209209,0.08842586984974332,11202,11202,11704,11202.0,10700,1004,operation,training,1770915077.144339,40.81449890136719,47.24965572357178,58.162109375,0.0638061854629467,0.06916720697956248,359.84129038361243,31.13039081217721,22404,0.0,149.0,112.0,78.0,0.0,0.625,256.0,238.0625,163.0,0.625,256.0,238.0625,163.0,0.0007801251564094412,0.33626113178384026,0.520312356693749,0.47994102914633896,0.10253337783570365,0.01747792400419712,5.12327460385859,2.1077213287353516,2.1220693588256836,2.0933730602264404,0.5,1.2607454848475754,0.011702669318765402,3.967992961406708e-05,31.13039081217721,4.1229650378227234e-05,32.79094010218978,11.657078039366752,10.752598816994578,2.2971577970311046,0,8,0.28658074298711145,8
0.303702712059021,2.515625,1e-06,0.0014645960181951523,0.0,-0.007325276324991137,-0.00028259740996361415,5.097896575927734,-3.317601127150738e-08,-3.119957208633423,64.6875,1e-05,1.0,0.4235101342201233,0.0,1.0,0.484375,0.0,1.0,0.484375,0.0,2.5625,0.546875,-3.21875,0.003515656106173992,-0.762208104133606,0.035335681604919955,0.7634373414330184,10340,10340,10342,10340.0,10338,4,operation,training,1770915108.3734906,40.827457427978516,47.24965572357178,58.162109375,0.058319235261374947,0.06383052365175966,331.2478011285516,31.215301549993455,20680,0.0,202.0,103.9375,73.0,0.0,0.421875,256.0,219.1875,129.0,0.421875,256.0,219.1875,129.0,0.0011241512473968058,0.3627394733335456,0.5687774794457239,0.5196645930886802,0.11191571852358011,0.023247447796165943,5.088509331922978,2.0757577419281006,2.0857930183410645,2.0657224655151367,0.5,1.2583526922389865,0.011223898734897375,8.230004459619522e-05,31.215301549993455,4.946999251842499e-05,33.06331450166181,11.76231827493757,10.746663785073906,2.3144170590676367,0,9,0.28278999241849884,9
0.3202880918979645,2.82421875,1e-06,0.0010517228292883374,0.0,-0.007505509034672286,-4.3134506995556876e-05,4.55634069442749,-1.2981221431118684e-08,-3.46217679977417,35.5,1e-05,1.0,0.31167012453079224,0.0,1.0,0.359375,0.0,1.0,0.359375,0.0,2.453125,0.478515625,-2.84375,0.0010401890322100371,-1.0338094234466553,0.028032456859364174,0.38422443298622966,10780,10779,11365,10779.5,10194,1171,operation,training,1770915139.5227647,40.83142852783203,47.24965572357178,58.162109375,0.06107733634290295,0.06643023428070019,346.0956940246563,31.146010152995586,21559,0.0,144.0,102.6875,78.0,0.0,0.609375,256.0,234.171875,124.0,0.609375,256.0,234.171875,124.0,0.000829721411632316,0.33819052993718324,0.5432752135057118,0.4995013124517828,0.10640698743534749,0.0178879639133811,5.068461472168565,2.0981502532958984,2.116201639175415,2.0800986289978027,0.5,1.2629833640530705,0.011252470314502716,3.546988591551781e-05,31.146010152995586,4.317006096243858e-05,32.796694056130946,11.71247032796964,10.768748795147985,2.2940282421186566,0,10,0.27824109173616374,10
0.3114680349826813,2.984375,1e-06,0.0014194227114785463,0.0,-0.005933182816079352,0.00028708351396744547,4.918471336364746,-2.99760927191528e-08,-3.9957804679870605,34.15625,1e-05,1.0,0.2844313383102417,0.0,1.0,0.328125,0.0,1.0,0.328125,0.0,2.359375,0.1572265625,-2.1875,0.0,-0.9021633863449097,0.02654401985637378,0.15136793785677582,10689,10688,10826,10688.5,10551,275,operation,training,1770915170.6348908,40.851871490478516,47.24965572357178,58.162109375,0.06042275111791423,0.06612276080916861,343.58314074201996,31.108918723184615,21377,0.0,153.0,100.875,77.0,0.0,0.578125,256.0,233.140625,106.0,0.578125,256.0,233.140625,106.0,0.0008379134080327137,0.33823343549490725,0.5491476092068812,0.5017877870498582,0.10695977655544849,0.01791207492351532,5.046781091019511,2.0913565158843994,2.095789670944214,2.086923360824585,0.5,1.2695424598641694,0.011429308913648129,3.6489684134721756e-05,31.108918723184615,4.403013736009598e-05,32.72707893839106,11.739128442015499,10.726717523764819,2.2864791434258223,0,11,0.2835481425322214,11
0.3164738416671753,3.0859375,1e-06,0.0011729939360520802,0.0,-0.003834021103102714,-0.0002840151838086058,3.8410935401916504,-1.3599176007517144e-08,-3.4171032905578613,44.90625,1e-05,1.0,0.31297504901885986,0.0,1.0,0.34375,0.0,1.0,0.34375,0.0,1.984375,0.15625,-1.9609375,0.0,-0.7998926639556885,0.02624855712201679,0.22479563418892212,10706,10705,10731,10705.5,10680,51,operation,training,1770915202.0379486,40.96675109863281,47.24965572357178,58.162109375,0.06075813877980439,0.0658428628097058,340.942678140958,31.399706420954317,21411,0.0,133.0,102.25,77.0,0.0,0.546875,256.0,232.296875,106.0,0.546875,256.0,232.296875,106.0,0.0008236698450999193,0.34028013783887356,0.5461108714170215,0.5039258581102882,0.10780926300031357,0.017635595053434372,5.058944809250534,2.091139316558838,2.092998504638672,2.089280366897583,0.5,1.5107420729473233,0.011216940358281136,3.818003460764885e-05,31.399706420954317,4.1161198168992996e-05,32.707505020312965,11.692779867909849,10.789556547999382,2.308304130099714,0,12,0.27975739196360877,12
0.34732940793037415,3.30859375,1e-06,0.000735281988454517,0.0,-0.00848542268795427,-0.00024500858182818774,3.4933218955993652,7.214557395940346e-09,-3.915555953979492,23.078125,1e-05,1.0,0.2343127280473709,0.0,1.0,0.28125,0.0,1.0,0.28125,0.0,2.4375,0.138671875,-1.828125,0.0,-0.8950670957565308,0.022570375695067924,0.20164548441243824,11051,11050,11112,11050.5,10989,123,operation,training,1770915233.0592272,40.9701042175293,47.24965572357178,58.162109375,0.0628006814665977,0.0684759734467566,356.2636691055458,31.017757235094905,22101,0.0,173.0,114.0,77.0,0.0,0.59375,256.0,231.328125,133.0,0.59375,256.0,231.328125,133.0,0.0007965546651672095,0.339066722247547,0.5286403626461768,0.48480358906553794,0.10407734907967009,0.017604654654860497,5.0198828228749335,2.094674825668335,2.1036856174468994,2.0856640338897705,0.5,1.259858279954642,0.011297719087451696,3.497954457998276e-05,31.017757235094905,4.2080413550138474e-05,32.80274286400527,11.683480654843152,10.714644121937454,2.3002134920097888,0,13,0.3025018953752843,13
0.33202648162841797,2.55859375,1e-06,0.0007340653319261037,0.0,-0.003417216246816679,-0.000416348733324412,3.6267752647399902,1.833989138333436e-08,-3.373603105545044,25.0625,1e-05,1.0,0.1687820553779602,0.0,1.0,0.1875,0.0,1.0,0.1875,0.0,1.9140625,0.271484375,-1.7890625,0.00018310546875,-1.0536537170410156,0.018409958203847054,0.23529659188352525,11186,11186,11194,11186.0,11178,16,operation,training,1770915264.0325806,40.9697265625,47.24965572357178,58.162109375,0.06338245308472754,0.06940130662472804,361.1888989751827,30.969944070093334,22372,0.0,139.0,105.8125,78.0,0.0,0.71875,256.0,243.75,155.0,0.71875,256.0,243.75,155.0,0.0007815378716912526,0.3199302203929386,0.5237819934273816,0.47826959526583607,0.10137923140359861,0.017484565265476704,4.990911438129842,2.105811357498169,2.10709285736084,2.104529857635498,0.5,1.2540720542892814,0.01125043909996748,3.9659906178712845e-05,30.969944070093334,5.024997517466545e-05,32.78442574525252,11.718050756957382,10.699847385287285,2.2680561649613082,0,14,0.2880970432145565,14
0.27255958318710327,2.890625,1e-06,0.001232610797160305,0.0,-0.004559020395390689,0.0003329723124352313,4.294867038726807,-1.3255119668542648e-08,-4.000823974609375,24.5,1e-05,1.0,0.3271560072898865,0.0,1.0,0.359375,0.0,1.0,0.359375,0.0,2.0625,0.140625,-1.90625,8.729050023248419e-05,-0.4358394145965576,0.021841542540641967,0.22042403314844705,11103,11102,11664,11102.5,10541,1123,operation,training,1770915295.2117596,40.972286224365234,47.24965572357178,58.162109375,0.062488553999639734,0.06838118594212256,356.1339353174003,31.175068981014192,22205,0.0,152.0,110.875,81.0,0.0,0.59375,256.0,236.078125,137.0,0.59375,256.0,236.078125,137.0,0.000806908972311385,0.3320079254480463,0.5311477006000124,0.48543949173400597,0.10283306489332225,0.017917413730174303,5.016307745594531,2.1011862754821777,2.1207869052886963,2.08158540725708,0.5,1.262511430773884,0.011065029073506594,3.7060119211673737e-05,31.175068981014192,4.285993054509163e-05,32.92576710600406,11.794134691823274,10.779183913953602,2.2834082059562206,0,15,0.28658074298711145,15
0.2980290353298187,2.4140625,1e-06,0.0008173008391167969,0.0,-0.00199898325081449,-2.6040980856123497e-05,5.238152027130127,-2.8214484970590092e-08,-3.6402876377105713,37.71875,1e-05,1.0,0.20042726397514343,0.0,1.0,0.21875,0.0,1.0,0.21875,0.0,2.046875,0.40234375,-2.078125,0.0002466701407684013,-0.6028090715408325,0.019353375551872887,0.339621651917696,11558,11557,11757,11557.5,11358,399,operation,training,1770915326.4404497,40.98659133911133,47.24965572357178,58.162109375,0.06493135600407096,0.0714611352329465,370.1317303918099,31.225369377993047,23115,0.0,222.0,119.8125,73.0,0.0,0.6875,256.0,241.359375,132.0,0.6875,256.0,241.359375,132.0,0.0007788628128643498,0.32829987427210466,0.5116125902154153,0.46482598403013037,0.09870962855244338,0.018003413919359446,5.0712481578812,2.1097912788391113,2.1208932399749756,2.098689556121826,0.5,1.2618547403253615,0.011553829070180655,3.818981349468231e-05,31.225369377993047,4.2850151658058167e-05,32.82977385399863,11.825925022829324,10.744452620856464,2.2816730639897287,0,16,0.288855193328279,16
0.34719884395599365,2.47265625,1e-06,0.0012320012756390497,0.0,-0.003436714963754639,-9.316608213794098e-06,3.6406731605529785,3.140422677461174e-08,-4.3277812004089355,28.625,1e-05,1.0,0.3077071011066437,0.0,1.0,0.328125,0.0,1.0,0.328125,0.0,2.25,0.1728515625,-1.8203125,0.0005024968413636088,-0.42504608631134033,0.019198636575310957,0.28026959334965795,11059,11058,11529,11058.5,10588,941,operation,training,1770915357.7365086,40.98147201538086,47.24965572357178,58.162109375,0.06225936433112107,0.06792800773108776,353.50800111448945,31.282177390996367,22117,0.0,179.0,101.6875,79.0,0.0,0.640625,256.0,243.890625,150.0,0.640625,256.0,243.890625,150.0,0.0008222686677865279,0.32562835834019693,0.5331203481622494,0.488610236341298,0.1039391959115284,0.018186116125434637,5.082733045332134,2.109179973602295,2.1271212100982666,2.0912389755249023,0.5,1.262843310367316,0.011515718884766102,7.760990411043167e-05,31.282177390996367,5.2080024033784866e-05,32.73514620214701,11.79102274030447,10.806592597160488,2.298823195975274,0,17,0.28582259287338896,17
0.28368687629699707,2.822265625,1e-06,0.0008991643626359291,0.0,-0.0029596283566206694,5.274218683570808e-05,4.12191104888916,-2.5726844654627712e-08,-3.0402028560638428,22.3125,1e-05,1.0,0.27004218101501465,0.0,1.0,0.296875,0.0,1.0,0.296875,0.0,1.625,0.416015625,-1.5703125,0.0,-0.20056545734405518,0.01661380080622621,0.4273428814485669,10597,10596,10702,10596.5,10491,211,operation,training,1770915388.8237016,40.98622131347656,47.24965572357178,58.162109375,0.05985448584098245,0.06528901440373724,340.9024249809061,31.083674457855523,21193,0.0,144.0,105.25,79.0,0.0,0.453125,256.0,225.890625,103.0,0.453125,256.0,225.890625,103.0,0.0008422844802731976,0.345214224800116,0.5542840536611553,0.5080645421167175,0.10760033129028583,0.017850534990429878,4.990762047935277,2.0843708515167236,2.084427833557129,2.0843138694763184,0.5,1.2587886061519384,0.011135848704725504,3.811018541455269e-05,31.083674457855523,4.315981641411781e-05,32.787986300420016,11.746941949240863,10.767411841079593,2.2803738210350275,0,18,0.288855193328279,18
0.3538539409637451,3.10546875,1e-06,0.0006428232809412293,0.0,-0.007801276715326821,-0.00013145879375997538,4.458828926086426,-3.259353453799463e-09,-3.598177194595337,18.453125,1e-05,1.0,0.21255339682102203,0.0,1.0,0.25,0.0,1.0,0.25,0.0,1.8671875,0.255859375,-1.9375,0.0,-0.5363579988479614,0.015903991581581067,0.276174013900345,11132,11131,11266,11131.5,10997,269,operation,training,1770915419.9723377,40.9910888671875,47.24965572357178,58.162109375,0.06271294577845074,0.06864702840764896,357.40859671150076,31.145025895908475,22263,0.0,170.0,110.125,75.0,0.0,0.625,256.0,237.734375,129.0,0.625,256.0,237.734375,129.0,0.0007964553275407337,0.3278662132621399,0.5294108285899928,0.48351254206172023,0.10307758932100154,0.017731484957039356,4.988484434783459,2.1016860008239746,2.1020188331604004,2.101353406906128,0.5,1.2713393960148096,0.011523659341037273,3.489013761281967e-05,31.145025895908475,4.592025652527809e-05,32.68602311145514,11.78627327689901,10.764439723920077,2.2948163710534573,0,19,0.30022744503411675,19
