data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_s/adv,data.timing_s/gen,data.timing_s/gen_max,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.3148908019065857,1.044921875,1e-06,0.00043507019290700555,0.0,0.0038992775371298194,0.0007081536832629354,1.0,-0.029691051691770554,-1.0,1.0,0.17868128418922424,0.0,1.0,0.21875,0.0,1.0,0.21875,0.0,11079,11079,11370,11079.0,10788,582,operation,training,1770929425.815234,40.55791091918945,37.72461175918579,41.982421875,0.06358364962091509,475.3271125643778,23.30815917532891,22158,0.0,160.0,112.5625,86.0,0.0,0.578125,256.0,233.65625,128.0,0.578125,256.0,233.65625,128.0,3.1779985328488474e-05,0.327088331268826,0.5221043898789504,0.0007041809149086475,4.8912789057940245,5.47126824175939,2.2290730476379395,2.2535147666931152,2.2046313285827637,0.5,1.352654242888093,0.011613890994340181,0.0002681910991668701,23.30815917532891,4.650978371500969e-05,33.970521844923496,11.568789070937783,0,1,0.2721758908263836,1
0.2830633819103241,1.9609375,1e-06,0.00036466630990616977,0.0,-0.003898371825926006,-0.0005955430901849468,1.0,0.032006919384002686,-1.0,1.0,0.30636146664619446,0.0,1.0,0.34375,0.0,1.0,0.34375,0.0,11042,11042,11195,11042.0,10889,306,operation,training,1770929452.861964,40.61845397949219,37.72461175918579,41.982421875,0.06339815233853299,408.3384832375913,27.041291608009487,22084,0.0,170.0,110.25,74.0,0.0,0.5625,256.0,234.8125,109.0,0.5625,256.0,234.8125,109.0,1.5906094688314216e-05,0.543904253662164,0.5235738177103809,0.0003512701950967312,8.173793124035,6.016625961754471,2.129809856414795,2.13346004486084,2.126159906387329,0.5,1.26618224196136,0.01125475112348795,4.370976239442825e-05,27.041291608009487,4.6479981392621994e-05,32.74264156073332,11.562604190316051,0,2,0.2850644427596664,2
0.3178354799747467,1.40234375,1e-06,0.0004698612756328657,0.0,0.007838408695533872,-0.00024253775825400226,1.0,-0.06453550606966019,-1.0,1.0,0.2766951322555542,0.0,1.0,0.3125,0.0,1.0,0.3125,0.0,10640,10640,10747,10640.0,10533,214,operation,training,1770929478.001009,40.63462448120117,37.72461175918579,41.982421875,0.06266371732733358,423.29391685576746,25.1361986938864,21280,0.0,141.0,98.375,81.0,0.0,0.578125,256.0,234.125,125.0,0.578125,256.0,234.125,125.0,1.7525363867556243e-05,0.4811271958230128,0.5294209547057271,0.00037293974310159683,7.209209902212024,5.313471558038145,2.119635581970215,2.1423120498657227,2.096958875656128,0.5,1.3249991266056895,0.011050669942051172,3.640027716755867e-05,25.1361986938864,4.303129389882088e-05,32.73361148685217,11.266077916137874,0,3,0.2714177407126611,3
0.33589544892311096,1.53515625,1e-06,0.00023878025967860594,0.0,-0.007819063030183315,0.00041523294932233057,1.0,0.04946079105138779,-1.0,1.0,0.22047662734985352,0.0,1.0,0.25,0.0,1.0,0.25,0.0,11015,11015,11167,11015.0,10863,304,operation,training,1770929503.335519,40.63941955566406,37.72461175918579,41.982421875,0.06584905904160064,434.8484430314055,25.330664456821978,22030,0.0,184.0,109.5,77.0,0.0,0.59375,256.0,234.71875,141.0,0.59375,256.0,234.71875,141.0,1.6629138705246676e-05,0.43401702843068835,0.5040959954554324,0.00036633992567658424,6.5198038010858,6.430866837035865,2.111557722091675,2.112964153289795,2.1101512908935547,0.5,1.2525174082256854,0.011097969952970743,3.832019865512848e-05,25.330664456821978,4.4749584048986435e-05,32.66142845991999,11.105234779883176,0,4,0.2744503411675512,4
0.3015630841255188,1.01171875,1e-06,0.0005250350004644133,0.0,0.003916314453817904,5.752166276806747e-05,1.0,-0.027818644419312477,-1.0,1.0,0.3060719668865204,0.0,1.0,0.34375,0.0,1.0,0.34375,0.0,10659,10659,10741,10659.0,10577,164,operation,training,1770929525.7472517,40.65155792236328,37.72461175918579,41.982421875,0.06368125131498173,475.7767881491253,22.403362806886435,21318,0.0,140.0,99.4375,76.0,0.0,0.609375,256.0,233.65625,129.0,0.609375,256.0,233.65625,129.0,1.6499673859443884e-05,0.35355066335267427,0.5210278595200339,0.0003517400473356247,5.286996619775891,4.728890755213797,2.1034438610076904,2.108640193939209,2.098247528076172,0.5,1.2583940830081701,0.01106726098805666,0.00011151004582643509,22.403362806886435,4.195980727672577e-05,32.55669643590227,11.107271909248084,0,5,0.2789992418498863,5
0.2909442186355591,1.8310546875,1e-06,0.0007817447039997205,0.0,0.011728526325896382,0.00022134005621410324,1.0,-0.09302640706300735,-1.0,1.0,0.2580230236053467,0.0,1.0,0.28125,0.0,1.0,0.28125,0.0,10563,10563,10757,10563.0,10369,388,operation,training,1770929553.1006913,40.66324234008789,37.72461175918579,41.982421875,0.0609449082033517,386.20340603344107,27.350872195791453,21126,0.0,170.0,99.3125,76.0,0.0,0.53125,256.0,230.78125,111.0,0.53125,256.0,230.78125,111.0,1.806594307259223e-05,0.5215563018444973,0.5445135741236351,0.0003816611133515835,7.703386578243226,6.840970526915044,2.1184706687927246,2.1236226558685303,2.113318681716919,0.5,1.2815030738711357,0.010867360047996044,3.5579781979322433e-05,27.350872195791453,4.4129788875579834e-05,32.566168054938316,11.503393766935915,0,6,0.27369219105382864,6
0.2932993173599243,1.603515625,1e-06,0.0003028426945093088,0.0,0.005867666332051158,0.0007768091339244165,1.0,-0.05685071647167206,-1.0,1.0,0.23081117868423462,0.0,1.0,0.265625,0.0,1.0,0.265625,0.0,10665,10665,11379,10665.0,9951,1428,operation,training,1770929578.8012104,40.6728401184082,37.72461175918579,41.982421875,0.0628433976447912,415.4289820619109,25.67225798033178,21330,0.0,183.0,104.0625,79.0,0.0,0.515625,256.0,229.21875,138.0,0.515625,256.0,229.21875,138.0,1.9825643921367898e-05,0.4783931358107293,0.5280998062806975,0.00042288098484277725,7.018027302343398,6.1080062058754265,2.1219396591186523,2.1707241535186768,2.073155403137207,0.5,1.2588661317713559,0.011339480988681316,3.693997859954834e-05,25.67225798033178,4.386017099022865e-05,32.510414010845125,11.264368867967278,0,7,0.2767247915087187,7
0.293740838766098,1.2880859375,1e-06,0.0007009795954218134,0.0,-0.013666735729202628,-2.7789295245383983e-05,1.0,0.0969601646065712,-1.0,1.0,0.2725366950035095,0.0,1.0,0.296875,0.0,1.0,0.296875,0.0,11216,11216,11519,11216.0,10913,606,operation,training,1770929602.7518165,40.68068313598633,37.72461175918579,41.982421875,0.06493199077643114,468.35747223570945,23.947520141955465,22432,0.0,149.0,112.0,78.0,0.0,0.59375,256.0,238.5,161.0,0.59375,256.0,238.5,161.0,1.5288873206287324e-05,0.37940595310842284,0.5113514817690812,0.00034296000376343727,5.791252468246967,5.400592289865017,2.123598575592041,2.1317121982574463,2.115485191345215,0.5,1.2629470760002732,0.011191971134394407,3.77199612557888e-05,23.947520141955465,4.6780332922935486e-05,32.657534782774746,11.470636439044029,0,8,0.28430629264594387,8
0.28707632422447205,1.47265625,1e-06,0.0003405896495678462,0.0,0.005865462590008974,-5.0042025918628497e-05,1.0,-0.06310982257127762,-1.0,1.0,0.3959587514400482,0.0,1.0,0.453125,0.0,1.0,0.453125,0.0,10552,10551,10819,10551.5,10284,535,operation,training,1770929627.5821824,40.68568801879883,37.72461175918579,41.982421875,0.06111755525621955,425.04306344548223,24.824543457943946,21103,0.0,202.0,103.9375,73.0,0.0,0.453125,256.0,225.796875,118.0,0.453125,256.0,225.796875,118.0,1.7044487363528523e-05,0.4619555951915689,0.5429080965584634,0.0003596898168325424,6.675720306113362,5.415424133185297,2.0950064659118652,2.0997071266174316,2.090305805206299,0.5,1.2551114880479872,0.01094868965446949,4.3180305510759354e-05,24.824543457943946,4.306994378566742e-05,32.57334647513926,11.456989561673254,0,9,0.2767247915087187,9
0.3377031683921814,1.689453125,1e-06,0.000244140625,0.0,0.021509726298972964,-0.000195915223969223,1.0,-0.21013422310352325,-1.0,1.0,0.2214093953371048,0.0,1.0,0.265625,0.0,1.0,0.265625,0.0,10736,10736,11473,10736.0,9999,1474,operation,training,1770929650.3195386,40.68789291381836,37.72461175918579,41.982421875,0.06440036210474911,472.2815212805335,22.73220423888415,21472,0.0,144.0,102.6875,78.0,0.0,0.59375,256.0,232.8125,108.0,0.59375,256.0,232.8125,108.0,1.5398203436945926e-05,0.3445963260573929,0.5152498267541727,0.00033063022419810295,5.134485258255154,5.240661628078669,2.1054840087890625,2.1219308376312256,2.0890374183654785,0.5,1.272303004283458,0.011168939992785454,3.9789825677871704e-05,22.73220423888415,4.197005182504654e-05,32.55314730107784,11.063444280065596,0,10,0.29037149355572406,10
