data.actor/entropy,data.actor/grad_norm,data.actor/lr,data.actor/pg_clipfrac,data.actor/pg_clipfrac_lower,data.actor/pg_loss,data.actor/ppo_kl,data.critic/advantages/max,data.critic/advantages/mean,data.critic/advantages/min,data.critic/returns/max,data.critic/returns/mean,data.critic/returns/min,data.critic/rewards/max,data.critic/rewards/mean,data.critic/rewards/min,data.critic/score/max,data.critic/score/mean,data.critic/score/min,data.global_seqlen/balanced_max,data.global_seqlen/balanced_min,data.global_seqlen/max,data.global_seqlen/mean,data.global_seqlen/min,data.global_seqlen/minmax_diff,data.logging/granularity,data.logging/phase,data.logging/wall_time,data.perf/cpu_memory_used_gb,data.perf/max_memory_allocated_gb,data.perf/max_memory_reserved_gb,data.perf/mfu/actor,data.perf/throughput,data.perf/time_per_step,data.perf/total_num_tokens,data.prompt_length/clip_ratio,data.prompt_length/max,data.prompt_length/mean,data.prompt_length/min,data.response/aborted_ratio,data.response_length/clip_ratio,data.response_length/max,data.response_length/mean,data.response_length/min,data.response_length_non_aborted/clip_ratio,data.response_length_non_aborted/max,data.response_length_non_aborted/mean,data.response_length_non_aborted/min,data.timing_per_token_ms/adv,data.timing_per_token_ms/gen,data.timing_per_token_ms/update_actor,data.timing_s/adv,data.timing_s/gen,data.timing_s/generate_sequences,data.timing_s/generation_timing/max,data.timing_s/generation_timing/min,data.timing_s/generation_timing/topk_ratio,data.timing_s/old_log_prob,data.timing_s/reward,data.timing_s/start_profile,data.timing_s/step,data.timing_s/stop_profile,data.timing_s/testing,data.timing_s/update_actor,data.training/epoch,data.training/global_step,data.val-core/openai/gsm8k/reward/mean@1,step
0.31757619976997375,1.7490234375,1e-06,0.0005704829163732938,0.0,2.6089022867381573e-05,0.0001790975027802233,1.4999970197677612,-0.013055120594799519,-0.4999989867210388,1.4999970197677612,-0.013055120594799519,-0.4999989867210388,1.0,0.3125,0.0,1.0,0.3125,0.0,9849,9849,9868,9849.0,9830,38,operation,training,1770901530.6971242,40.57144546508789,62.12930917739868,75.693359375,0.07879579951660887,345.8899271309186,28.474376463331282,19698,0.0,163.0,115.6875,91.0,0.0,0.265625,256.0,192.09375,90.0,0.265625,256.0,192.09375,90.0,0.0001087563307361078,0.5146073276240379,0.9907924460264369,0.0021422822028398514,6.326582485809922,3.7248592376708984,3.7588586807250977,3.69085955619812,0.5,2.5985177983529866,0.012936630751937628,0.000188551377505064,28.474376463331282,4.3919775635004044e-05,50.07298811012879,19.516629601828754,0,1,0.5246398786959818,1
0.38010576367378235,2.515625,1e-06,0.00047078605712158605,0.0,1.5749013982713223e-05,5.9400935697340174e-05,1.4999970197677612,-0.009332209825515747,-1.4999970197677612,1.4999970197677612,-0.009332209825515747,-1.4999970197677612,1.0,0.484375,0.0,1.0,0.484375,0.0,10065,10064,10338,10064.5,9791,547,operation,training,1770901559.4467072,40.62443542480469,62.12930917739868,75.693359375,0.08129955119385993,350.146673576935,28.74366875225678,20129,0.0,167.0,112.75,79.0,0.0,0.28125,256.0,201.765625,99.0,0.28125,256.0,201.765625,99.0,0.00010887336251845723,0.5306615672335127,0.9604540925904745,0.0021915119141340256,6.852432817686349,3.6953511238098145,3.73095965385437,3.659742832183838,0.5,2.5323945241980255,0.011953589972108603,3.8759782910346985e-05,28.74366875225678,4.233093932271004e-05,49.688846139237285,19.33298042975366,0,2,0.5223654283548143,2
0.34818556904792786,3.46875,1e-06,0.0011142156581627205,0.0,-1.3701734133064747e-05,-5.303546963020267e-05,1.4999970197677612,-0.02286328561604023,-1.4999970197677612,1.4999970197677612,-0.02286328561604023,-1.4999970197677612,1.0,0.5,0.0,1.0,0.5,0.0,9288,9288,9530,9288.0,9046,484,operation,training,1770901588.1510377,40.621952056884766,62.12930917739868,75.693359375,0.0748941918312125,323.60929854871074,28.701276637148112,18576,0.0,141.0,102.3125,87.0,0.0,0.15625,256.0,187.9375,94.0,0.15625,256.0,187.9375,94.0,0.00011800668217581885,0.5646890256876614,1.0416494152195026,0.002192092128098011,6.792079600971192,3.6280980110168457,3.6456897258758545,3.610506534576416,0.5,2.5339910369366407,0.011775430291891098,3.479002043604851e-05,28.701276637148112,4.297029227018356e-05,49.71896217018366,19.34967953711748,0,3,0.5314632297194845,3
0.3835356831550598,2.130859375,1e-06,0.00012112403055652976,0.0,-8.92486423254013e-06,6.656073492194992e-05,1.4999970197677612,-0.020048517733812332,-1.4999970197677612,1.4999970197677612,-0.020048517733812332,-1.4999970197677612,1.0,0.59375,0.0,1.0,0.59375,0.0,10106,10105,10240,10105.5,9971,269,operation,training,1770901616.8818755,40.632049560546875,62.12930917739868,75.693359375,0.08160036066248724,351.79056403935397,28.72589839808643,20211,0.0,187.0,113.0,81.0,0.0,0.28125,256.0,202.796875,81.0,0.28125,256.0,202.796875,81.0,0.00010399893165832047,0.5252048245065936,0.9569385122895067,0.002101922407746315,6.816633417271078,3.685624122619629,3.693121910095215,3.678126573562622,0.5,2.543492125812918,0.011383009608834982,3.853999078273773e-05,28.72589839808643,4.171999171376228e-05,49.690942832734436,19.34068427188322,0,4,0.5276724791508719,4
0.2799493372440338,2.32421875,1e-06,7.335680857067928e-05,0.0,-1.7826911062002182e-05,-0.00018823750681917772,1.4999970197677612,-0.001773644471541047,-1.4999970197677612,1.4999970197677612,-0.001773644471541047,-1.4999970197677612,1.0,0.5625,0.0,1.0,0.5625,0.0,9212,9211,9416,9211.5,9007,409,operation,training,1770901645.4777672,40.6413688659668,62.12930917739868,75.693359375,0.07434875685441096,322.1647724569501,28.592511619906873,18423,0.0,143.0,102.1875,81.0,0.0,0.125,256.0,185.671875,100.0,0.125,256.0,185.671875,100.0,0.00010198839051271956,0.5638893950910197,1.0492078735894659,0.0018789321184158325,6.700697681866586,3.608046531677246,3.6200695037841797,3.5960235595703125,0.5,2.538489784114063,0.011165658943355083,3.589969128370285e-05,28.592511619906873,4.292000085115433e-05,49.41851287800819,19.32955665513873,0,5,0.5367702805155421,5
0.34113314747810364,2.080078125,1e-06,0.0,0.0,3.3293035812675953e-06,-2.4249861382941162e-05,1.4999970197677612,-0.011561683379113674,-1.4999970197677612,1.4999970197677612,-0.011561683379113674,-1.4999970197677612,1.0,0.578125,0.0,1.0,0.578125,0.0,8999,8998,9465,8998.5,8532,933,operation,training,1770901674.1349492,40.64774703979492,62.12930917739868,75.693359375,0.0725493721288151,314.0411148385048,28.653891400899738,17997,0.0,171.0,102.8125,80.0,0.0,0.1875,256.0,178.390625,104.0,0.1875,256.0,178.390625,104.0,0.00010543547526408469,0.5902536295787031,1.0752088722569575,0.001897522248327732,6.7389256889000535,3.5897278785705566,3.631577253341675,3.5478785037994385,0.5,2.5408033980056643,0.010961538646370173,3.388989716768265e-05,28.653891400899738,4.1029881685972214e-05,49.215271681081504,19.350534074008465,0,6,0.5382865807429871,6
0.2691570818424225,2.24609375,1e-06,0.0001792416805983521,0.0,-1.8850783817470074e-05,4.1926628739474836e-05,1.4999970197677612,-0.006803077645599842,-1.4999970197677612,1.4999970197677612,-0.006803077645599842,-1.4999970197677612,1.0,0.46875,0.0,1.0,0.46875,0.0,9558,9557,10386,9557.5,8729,1657,operation,training,1770901702.861988,40.654903411865234,62.12930917739868,76.083984375,0.07718250880632549,332.7599253427853,28.72190811485052,19115,0.0,174.0,105.9375,82.0,0.0,0.15625,256.0,192.734375,108.0,0.15625,256.0,192.734375,108.0,8.735820366517431e-05,0.5529865126091916,1.0111642383397592,0.0016698520630598068,6.821088633034378,3.6394596099853516,3.7064778804779053,3.5724411010742188,0.5,2.5487176859751344,0.011560709681361914,3.7940219044685364e-05,28.72190811485052,4.359986633062363e-05,49.239735833369195,19.328404415864497,0,7,0.5382865807429871,7
0.34404256939888,2.384765625,1e-06,0.00016964808310149238,0.0,2.9847142286598682e-06,-9.350322832801794e-05,1.4999970197677612,-0.043855052441358566,-1.4999970197677612,1.4999970197677612,-0.043855052441358566,-1.4999970197677612,1.0,0.4375,0.0,1.0,0.4375,0.0,10250,10250,10647,10250.0,9853,794,operation,training,1770901731.5965545,40.66257858276367,62.12930917739868,76.083984375,0.08250295832780605,356.77451856486607,28.729630247224122,20500,0.0,150.0,115.5,82.0,0.0,0.3125,256.0,204.8125,98.0,0.3125,256.0,204.8125,98.0,7.637760533792217e-05,0.5152744636025426,0.9464847843458013,0.0015657409094274044,6.754217668902129,3.676896572113037,3.708059549331665,3.6457338333129883,0.5,2.5483480668626726,0.011888629291206598,4.123011603951454e-05,28.729630247224122,4.216982051730156e-05,49.10543534718454,19.402938079088926,0,8,0.5473843821076573,8
0.34160828590393066,2.87890625,1e-06,0.00022814457770437002,0.0,1.4073215425014496e-05,-0.0002868562418143483,1.4999970197677612,-0.021552957594394684,-1.4999970197677612,1.4999970197677612,-0.021552957594394684,-1.4999970197677612,1.0,0.546875,0.0,1.0,0.546875,0.0,9063,9062,9513,9062.5,8612,901,operation,training,1770901760.1966164,40.66658020019531,62.12930917739868,76.083984375,0.07295849984041927,316.95141503472144,28.592710333876312,18125,0.0,203.0,107.375,79.0,0.0,0.15625,256.0,175.828125,80.0,0.15625,256.0,175.828125,80.0,8.715922976362295e-05,0.5905482866546,1.069341947086926,0.0015797610394656658,6.645439869724214,3.588345527648926,3.6148295402526855,3.561861515045166,0.5,2.5425126827321947,0.011058709118515253,4.224991425871849e-05,28.592710333876312,4.401989281177521e-05,48.99617195595056,19.381822790950537,0,9,0.5443517816527672,9
0.45424914360046387,2.23046875,1e-06,0.0003045330668101087,0.0,1.4284392818808556e-05,-0.0003295448414633029,1.4999970197677612,-0.03008071519434452,-1.4999970197677612,1.4999970197677612,-0.03008071519434452,-1.4999970197677612,1.0,0.4375,0.0,1.0,0.4375,0.0,9730,9729,10746,9729.5,8713,2033,operation,training,1770901789.0115087,40.666542053222656,62.12930917739868,76.083984375,0.07849675273512535,337.6936570060724,28.81161608500406,19459,0.0,147.0,106.375,84.0,0.0,0.171875,256.0,197.671875,76.0,0.171875,256.0,197.671875,76.0,9.318727340787195e-05,0.5446456313255738,0.9943357742953364,0.0018133311532437801,6.890311881899834,3.678497791290283,3.7460882663726807,3.6109070777893066,0.5,2.548716160003096,0.01165793975815177,3.714021295309067e-05,28.81161608500406,4.361988976597786e-05,48.9931359118782,19.34877983201295,0,10,0.5466262319939348,10
